time,android.sensor.accelerometer.mean,android.sensor.gyroscope.mean,sound.mean,target,android.sensor.game_rotation_vector.mean,android.sensor.gyroscope_uncalibrated.mean,android.sensor.linear_acceleration.mean,android.sensor.orientation.mean,android.sensor.rotation_vector.mean,speed.mean
0.072164948,0.235333428,0,0.709479087,Walking,0,0,0.075570058,0.502431454,0,0
0.083946981,0.240072635,0.002622306,0,Bus,0.59285471,0.005526726,0.008445113,0.321402947,0.892785891,0
0.469808542,0.249441839,0.003699019,0.994466145,Car,0.948189418,0.008260803,0.028743845,0.839247744,0.341378617,0.657125401
0.45802651,0.27243418,0.160361563,0.984085526,Walking,0.731789851,0.145538643,0.080092413,0.510882417,0.89897289,0.014602787
0.058910162,0.250938079,0,0.885811612,Bus,0,0,0,0,0,0
0.014727541,0.268046926,0.062108828,0,Car,0.920329492,0.080400063,0.032347479,0.160965982,0.537253433,0.148385218
0.593519882,0.27278535,0.003978042,0.993945787,Walking,0.832879019,0.010218404,0.001730445,0.883670166,0.836379133,0
0.032400589,0.256210778,0.001743164,0.98257052,Still,0.974249935,0.011291301,0.00119998,0.4474645,0.99916826,0
0.107511046,0.489128227,0.285687045,0.994189305,Walking,0.88670411,0.335733785,0.157260332,0.465038664,0.987358594,0.04380836
0.091310751,0.286290761,0.412214113,0,Walking,0.733380104,0.659581846,0.31173389,0.720216701,0.941014609,0.005448444
0.746686303,0.243379919,0.000305224,0,Still,0.181826643,0.004139717,0.000975585,0.874271518,0.063629118,0
0.025036819,0.200919836,0.281314886,0.99392703,Walking,0.964088905,0.175613687,0.219467915,0.658876594,0.768264465,0.019470382
0.145802651,0.245561447,0.032517645,0.810849448,Train,0.262164338,0.089755819,0.075951325,0.417081626,0.99161518,0
0.139911635,0.243525218,0.042384949,0.993560522,Bus,0.820703746,0.056498993,0.027711356,0.672823305,0.791704137,0
0.057437408,0.247663142,0.041126343,0.402960791,Still,0.997901465,0.035479617,0.017012388,0.328385413,0.91312946,0
0.094256259,0.238216602,0.006791653,0.87297254,Car,0.514630852,0.009072626,0.037518384,0.237880892,0.745478115,0.416397333
0.219440353,0.277037813,0.006380961,0.994023905,Train,0.987969998,0.009722923,0.003978295,0.666645555,0.987981896,0
0.094256259,0.240891725,0.000943413,0.904651786,Still,0.403275884,0.013234134,0.002082789,0.723039972,0.669582983,0
0.714285714,0.277421607,0.001284131,0.936755678,Train,0.988138508,0.009144557,0.001400103,0.505760628,0.994257938,0
0.048600884,0.268934789,0,0.827206716,Bus,0,0,0,0,0,0.063278742
0.100147275,0.250141263,0,0.783147966,Bus,0,0,0,0,0,0.068146338
0.237113402,0.284283365,0.002029292,0.572582656,Still,0.994307792,0.010206436,0.001799478,0.564235916,0.997665971,0
0.754050074,0.278393948,0.006831303,0.993948913,Train,0.989359407,0.014462453,0.010354029,0.810802133,0.990842492,0
0.051546392,0.243060422,0.006489362,0.987638452,Train,0.425559375,0.008770284,0.012822313,0.719523458,0.579069982,0.81815987
0.278350515,0.255954429,0.003532429,0,Car,0.953225785,0.004887073,0.019732373,0.097856342,0.349473614,0.623052232
0.865979381,0.276230894,0.001236769,0.991456844,Train,0.996446646,0.009914402,0.001231625,0.499122574,0.993580333,0
0.107511046,0.257061364,0.067233075,0.993826927,Bus,0.853329739,0.084880294,0.068936865,0.862901512,0.344892395,0.034073169
0.203240059,0.22459969,0.024377821,0.993789361,Bus,0.914144617,0.037185549,0.01708402,0.424822693,0.897605646,0
0.34167894,0.254585018,0.003051892,0.980345969,Still,0.943073433,0.009963093,0.002119742,0.446482842,0.998899627,0
0.064801178,0.276686709,0.005668203,0.993905141,Train,0.992515309,0.01075137,0.005978405,0.543096003,0.991863654,0
0.215022091,0.226465012,0.004590307,0.99323671,Bus,0.862782414,0.012224701,0.002254969,0.693866772,0.798458489,0
0.041237113,0.239832438,0.013042996,0.778487565,Bus,0.741973691,0.018948556,0.009455059,0.718968807,0.706661569,0.130180183
0.104565538,0.231183728,0.000305147,0.855471618,Still,0.672784157,0.013252271,0.001624552,0.286002213,0.82141322,0.002037044
0.066273932,0.459789134,0.26376177,0.993861349,Walking,0.753342083,0.287771131,0.2901469,0.68950874,0.911637703,0.019470382
0.073637703,0.288819192,0,0.733570014,Walking,0,0,0.075570058,0.502431454,0,0
0.706921944,0.168153385,0.225324631,0.357171182,Walking,0.966988788,0.092418369,0.135554277,0.634867041,0.784435586,0
0,0.412921542,0.310866517,0.94686205,Walking,0,0,0.198329145,0.270788916,0.704737966,0
0.17083947,0.247207254,0.000393813,0.511966843,Car,0.727534515,0.01235396,0.000410522,0.508019967,0.976322693,0
0.125184094,0.223818915,0.001882318,0.868564157,Train,0.953407031,0.00991302,0.003549484,0.343465043,0.936035359,0
0.075110457,0.247589856,0.007691298,0.949651818,Car,0.940553872,0.010540275,0.022727422,0.238543023,0.749165681,0.348824437
0.228276878,0.246119857,0,0.769987905,Car,0,0,0,0,0,0
0.001472754,0.229239785,0.037584814,0.993638743,Bus,0.707899132,0.050575519,0.031837675,0.573627695,0.931607941,0
0.322533137,0.281211617,0.006935598,0.994019204,Train,0.98912934,0.011009732,0.009544954,0.570387071,0.991366492,0
0.24742268,0.425840516,0.199027473,0.963742675,Walking,0.921726809,0.271093818,0.254816214,0.270555379,0.754558484,0.019470382
0.268041237,0.245237614,0.000373727,0,Still,0.481084755,0.012635164,0.000890737,0.079601393,0.276687442,0.021230799
0.942562592,0.245423039,0,0.724074586,Car,0,0,0,0,0,0
0.058910162,0.333711156,0.229987977,0.993620135,Walking,0.786329979,0.232319421,0.204794254,0.512934557,0.999257761,0.024337978
0.134020619,0.244739852,0.000339617,0.542373941,Still,0.167046609,0.004499092,0.000428269,0.484855835,0.990436115,0
0.089837997,0.244371207,0.001414643,0.776798854,Train,0.88948776,0.010928639,0.00259555,0.313945519,0.880672937,0
0.835051546,0.248983611,0.001092015,0.945759204,Car,0.32588781,0.009258614,0.003687786,0.893806242,0.318558909,0.184968631
0.092783505,0.247366222,0,0.518758837,Still,0,0,0,0,0,0
0.243004418,0.253480244,0,0.892267568,Car,0,0,0,0,0,0
0.371134021,0.244574378,0.004833647,0.695287908,Still,0.839846389,0.00922558,0.006280436,0.469145482,0.997217083,0
0.014727541,0.251937703,0.015772006,0.92130141,Car,0.660061181,0.016178479,0.015110593,0.374657577,0.966940128,0.121568803
0.026509573,0.265224211,0.02786488,0,Car,0.956603964,0.035269896,0.035184815,0.703150296,0.595063319,0.101338024
0.06185567,0.239949918,0.005372029,0.830614134,Bus,0.764471945,0.012957211,0.007365678,0.730424914,0.673211015,0
0.119293078,0.244755952,0.000364987,0,Still,0.246459861,0.004151932,0.002482269,0.5201815,0.966659164,0
0.132547865,0.345247306,0.16069683,0.986746402,Walking,0.945900893,0.200052841,0.172560312,0.429576368,0.971753531,0.014602787
0.058910162,0.26073167,0.003235079,0.993079126,Train,0.990185436,0.009778354,0.008567048,0.909328438,0.98529408,0
0.210603829,0.246845643,0.002169476,0.812657356,Train,0.90802572,0.012182674,0.001709155,0.389509062,0.936174745,0
0.06185567,0.256630634,0.014303658,0.808535328,Car,0.969091536,0.017872956,0.056370538,0.479437403,0.999988042,0.145203471
0.298969072,0.227703929,0,0.75131628,Car,0,0,0,0,0,0.068338915
0.315169367,0.253246266,0.016461085,0.747177158,Car,0.496772805,0.016313996,0.018503863,0.407708937,0.986458324,3.63E-05
0.089837997,0.239518741,0.003914192,0.994055134,Car,0.435221172,0.008390669,0.028054632,0.878899394,0.301561831,0.598714254
0.097201767,0.251096737,0.002946363,0.890295089,Train,0.449351583,0.005253844,0.004252341,0.805522725,0.284414921,0.239495378
0.070692194,0.241126863,0.270859818,0.816728433,Walking,0,0,0.274633931,0.618718464,0.966905035,0
0.307805596,0.280326698,0.002934846,0.994211129,Train,0.987373098,0.009625998,0.001747594,0.58157158,0.990086409,0
0.217967599,0.245587618,0.000431543,0.839468449,Still,0.410401183,0.012663923,0.00063234,0.449531258,0.999926904,2.53E-05
0.051546392,0.466538015,0.25440697,0.86941227,Walking,0.96287968,0.321199063,0.203508361,0.306383509,0.650959158,0.025165045
0.13107511,0.38212323,0.120236023,0.893749624,Walking,0.983453315,0.179202616,0.13542858,0.767013104,0.768723412,0.007690801
0.162002946,0.189128088,0.005631897,0.994008224,Car,0.553583198,0.010929698,0.026548454,0.858079711,0.314304816,0.554905894
0.085419735,0.322067889,0.044240366,0.993812835,Bus,0.927711237,0.037597356,0.071559676,0.824357492,0.362048534,0.034073169
0.026509573,0.298601008,0.236815739,0,Walking,0.99790278,0.155964223,0.116537684,0.901653708,0.755234792,0.019630682
0.004418262,0.287396611,0.044885714,0,Bus,0.680989398,0.064467984,0.079002442,0.347519161,0.897046706,0
0.655375552,0.257067391,0.006016683,0.992579456,Still,0.958037645,0.018974305,0.003666735,0.438800787,0.999793902,0
0.026509573,0.256441825,0,0.797745336,Train,0,0,0,0,0,0.866486682
0.075110457,0.221422324,0.001204023,0.673204115,Still,0.723842637,0.00886393,0.000631294,0.343396698,0.935397776,0
0.025036819,0.245943459,0.023821782,0.515648822,Still,0.437664123,0.038546378,0.009669078,0.676912803,0.761821813,0
0.238586156,0.288128456,0.33484678,0.99299708,Walking,0.998790354,0.592373108,0.243358111,0.659411342,0.775775325,0.02190418
0.197349043,0.218197897,0.22945861,0.993585627,Walking,0.88702746,0.265251295,0.156087985,0.599547395,0.983561268,0
0.032400589,0.247178503,0.000364356,0,Still,0.255083551,0.004031374,0.004443075,0.550092272,0.933877808,0
0.203240059,0.150299407,0.034232442,0.962734292,Car,0.999437244,0.043229735,0.038781751,0.633646917,0.938934854,0.667163882
0.443298969,0.260946133,0.001397687,0.857149414,Still,0.961823558,0.010721582,0.001499564,0.49623085,0.972476843,0
0.139911635,0.255607631,0.00466539,0.938104924,Car,0.763531619,0.012536049,0.010482075,0.094613761,0.364173749,0.155763058
0.026509573,0.209535814,0.003766345,0.67053475,Still,0.642445295,0.004523293,0.001374138,0.776324398,0.425995578,0
0.154639175,0.311627698,0,0,Walking,0,0,0.128796653,0.235893188,0,0
0.008836524,0.322030119,0.196274019,0,Walking,0.916974102,0.307453225,0.12388142,0.699460067,0.822603077,0
0.273932253,0.264230816,0.005610829,0.994039521,Train,0.949076745,0.012471774,0.008933075,0.976652699,0.999253804,0
0.083946981,0.238881515,0.02598519,0.970224801,Train,0.471081356,0.017468967,0.011550333,0.091510042,0.27623902,0
0.057437408,0.261501612,0.036091687,0.990044665,Bus,0.819813426,0.053000691,0.02891584,0.442225287,0.934085553,0.155763058
0.114874816,0.241845804,0.003904793,0.779800124,Bus,0.646249727,0.01035171,0.002171267,0.723679485,0.67029696,0.023032592
0.204712813,0.267053718,0.00510391,0.994061379,Train,0.981924536,0.018376797,0.012326041,0.869226835,0.984859785,0
0.617083947,0.256966942,0.003627401,0.982126172,Still,0.948063437,0.010172281,0.001906913,0.439598163,0.999762777,0
0.026509573,0.259866594,0.003109338,0,Train,0.686032887,0.004285098,0.022911327,0.012218488,0.092284796,0.757010486
0.036818851,0.253899063,0.084776383,0.623838631,Walking,0.898944437,0.041765202,0.11256256,0.545483217,0.978675988,0.028960726
0.204712813,0.34295355,0.276477788,0.994083232,Walking,0.793987121,0.307651168,0.205788443,0.271106178,0.754069664,0.029205573
0.200294551,0.243198045,0.000285757,0,Still,0.011797635,0.00422653,0.000922401,0.878821214,0.047742091,0
0.222385862,0.259823953,0.005226475,0.99385822,Train,0.950188291,0.011205647,0.01114711,0.533706518,0.964630013,0
0.053019146,0.279866316,0.021558497,0,Car,0.813900425,0.030199953,0.031930254,0.626255604,0.383086941,0.238512182
0.592047128,0.284877487,0.003271419,0.991119421,Train,0.989751833,0.011331198,0.003436358,0.504695193,0.992308297,0
0.22533137,0.283793751,0.006002641,0.993986416,Train,0.988060255,0.013103535,0.01046215,0.621223819,0.989430861,0
0.094256259,0.261497223,0.001200679,0.85466634,Still,0.963429667,0.010230239,0.001044663,0.496416911,0.971479817,0
0.057437408,0.200052919,0.002087917,0.718650066,Bus,0.999537661,0.006260165,0.034280425,0.551743664,0.96816149,0.151869106
0.001472754,0.336287,1,0,Walking,0.817553665,0.612298434,0.851693049,0.558294636,0.950318301,0
0.101620029,0.274446131,0,0.774162792,Walking,0,0,0.083903074,0.591436782,0,0
0.0544919,0.225651504,0.035726636,0.994211129,Bus,0.636323246,0.076270457,0.060022829,0.341392039,0.874224235,0.13142508
0.172312224,0.304839739,0.160575774,0.856681637,Walking,0.718439568,0.135901685,0.27860837,0.698523413,0.720645919,0.031152612
0.025036819,0.240291212,0.000482479,0.819665906,Bus,0.767392191,0.008667377,0.035378542,0.722308157,0.765673327,0.072152229
0.132547865,0.244146123,0.000977111,0.979909287,Still,0.980934286,0.010106155,0.000814695,0.855910236,0.892641715,0
0.075110457,0.208066331,0.015985023,0.994208011,Bus,0.560541362,0.026071194,0.054025607,0.45959998,0.999087722,0.13142508
0.004418262,0.465068655,0.374234577,0.856276998,Walking,0.732848367,0.521631444,0.433470788,0.389260048,0.912916145,0
0.051546392,0.241783399,0.021980788,0.994460195,Bus,0.986237903,0.058657032,0.039053804,0.349994875,0.757555643,0.092484316
0.159057437,0.268825648,0.006229891,0.993801885,Train,0.989415718,0.0139137,0.009851846,0.49987699,0.993751575,0
0.00736377,0.247761612,0.043091371,0.993873863,Car,0.62580346,0.049597049,0.034889858,0.818041536,0.294532057,0
0.020618557,0.553498913,0.095633999,0.931594515,Walking,0.918248751,0.125588551,0.212945277,0.495748688,0.939579662,0.033878465
0.072164948,0.04397779,0.121231497,0.880855941,Walking,0.999507847,0.129226622,0.203277103,0.490577093,0.899714208,0
0.073637703,0.229238897,0,0.477609874,Still,0,0,0,0,0,0
0.197349043,0.246244113,0.006850556,0.946821239,Car,0.583941279,0.016307196,0.016212816,0.787273261,0.538821659,0.274772206
0.427098675,0.249727378,0.005133364,0.530668353,Still,0.766061844,0.051138296,0.003860503,0.543584531,0.939469324,0
0.683357879,0.339913419,0.200352944,0.407236159,Walking,0.900922236,0.308446534,0.155285573,0.492411853,0.806376232,0
0.06921944,0.238540796,0,0.740090116,Train,0,0,0,0,0,0.95404873
0.002945508,0.23073832,0.00562088,0.928119256,Train,0.999807708,0.005966226,0.008518899,0.564771584,0.999936301,0
0.053019146,0.368371249,0.205090985,0.994916179,Walking,0.723533131,0.278517165,0.187874704,0.933799796,0.946925356,0.029205573
0.153166421,0.257286997,0.129557094,0.910753129,Train,0.274417907,0.079837824,0.072423675,0.468176666,0.998757372,0
0.004418262,0.29146887,0.038637085,0.893216573,Bus,0.85772648,0.051248879,0.058810459,0.608431826,0.93308033,0
0.125184094,0.357669916,0.205876418,0.993948913,Walking,0.985319504,0.260065565,0.341376407,0.820806958,0.969606594,0
0.343151694,0.242515118,0.000278405,0,Still,0.058328809,0.004186124,0.000868927,0.875619739,0.058927353,0
0.107511046,0.287519532,0.101787948,0.823784222,Walking,0.964030711,0.277933631,0.179057246,0.624686817,0.777436715,0
0.228276878,0.245966468,0.004206044,0,Car,0.968455491,0.011309468,0.03097806,0.094520062,0.332979707,0.608449445
0.017673049,0.224876795,0,0.785517711,Car,0,0,0,0,0,0.119770993
0.00736377,0.24201217,0.02370613,0.519788038,Still,0.550232982,0.013522897,0.01702744,0.889374899,0.380095706,0
0.042709867,0.234168906,0.011806981,0.870304464,Train,0.517007281,0.023660498,0.014577634,0.06605337,0.205116382,0
0.005891016,0.239145523,0.002787402,0,Bus,0.355944597,0.005813801,0.008110518,0.33067131,0.911565205,0
0.106038292,0.258303317,0.312451926,0.993359447,Walking,0.891410232,0.284837818,0.189993587,0.597007621,0.797379632,0.034073169
0.366715758,0.475648966,0.260393741,0.993588764,Walking,0.94938677,0.408253645,0.247190527,0.652551911,0.812539296,0.029205573
0.154639175,0.221096449,0.025463311,0.993681173,Bus,0.690747625,0.031981845,0.020851319,0.549811878,0.734521795,0
0.057437408,0.243407744,0.00135686,0,Car,0.992012759,0.004450878,0.018402844,0.339347133,0.913912194,0
0.036818851,0.208267404,0.003926806,0.993773705,Train,0.994966577,0.008520809,0.019202303,0.521158587,0.962290818,0
0.079528719,0.189380369,0.125320451,0,Walking,0.84297608,0.155296362,0.049978086,0.684265924,0.919291027,0
0.243004418,0.260639265,0.001106145,0.872267752,Still,0.961532111,0.010858468,0.000797861,0.497270379,0.970753584,0
0.28718704,0.358060288,0.286853624,0.994142522,Walking,0.873824701,0.438775169,0.328464202,0.762782948,0.765350316,0.024337978
0.156111929,0.220734047,0,0,Walking,0,0,0.196285015,0.235893188,0,0
0.550810015,0.255919974,0.003878794,0.990645031,Still,0.942152143,0.011471077,0.002841537,0.436926548,0.999934056,0
0.079528719,0.234524236,0,0.958175681,Car,0,0,0.104575787,0.509027233,0,0
0.066273932,0.224923807,0.001444321,0.994450866,Train,0.650205691,0.01033204,0.0026994,0.091377356,0.315598412,0
0.135493373,0.31028885,0,0,Walking,0,0,0.120787748,0.259223003,0,0
0.005891016,0.268306156,0.037323822,0.993798754,Car,0.81713362,0.049020005,0.102988312,0.127784233,0.436028591,0
0.098674521,0.157767917,0.06097559,0.99378623,Car,0.396051583,0.026330869,0.050369353,0.290186705,0.83830711,0.048675956
0.243004418,0.255761592,0.0021356,0.934856161,Car,0.993787204,0.005607411,0.011816459,0.904258814,0.999938095,0.126320413
0.12371134,0.281298245,0.001180801,0.640119932,Still,0.996486913,0.009042537,0.000811313,0.563916908,0.995120107,0
0.001472754,0.284844918,0.044832094,0,Bus,0.931200129,0.047372472,0.053028159,0.789748792,0.474998857,0
0.593519882,0.25569941,0.005736881,0.988878714,Still,0.944785405,0.012012892,0.004277942,0.439167152,0.999814099,0
0.653902798,0.279697261,0,0.646813411,Car,0,0,0,0,0,0
0.113402062,0.292990636,0.211969364,0.821389114,Bus,0.930289265,0.135691944,0.088939807,0.473140778,0.993125491,0
0.016200295,0.312914306,0.014761476,0.788226796,Train,0,0,0.031217682,0.67841319,0.961373667,0
0.095729013,0.238275073,0.018237232,0,Bus,0.590283449,0.027163274,0.034358986,0.315885422,0.883818713,0
0.113402062,0.238507007,0.002373485,0.779800124,Bus,0.651262531,0.010793061,0.002171267,0.723679485,0.679174601,0
0.092783505,0.225844018,0.003978464,0.99395829,Bus,0.761795014,0.008681554,0.030844341,0.263628943,0.70194565,0
0.004418262,0.227443215,0.005039348,0.994422876,Train,0.997506207,0.010686245,0.009910689,0.053162535,0.186069658,0
0.057437408,0.370088263,0.244239784,0.86941227,Walking,0.955550291,0.479727299,0.210305998,0.329995856,0.72349738,0.025165045
0.216494845,0.221039455,0.002596595,0.986359465,Train,0.83275058,0.009930724,0.003030766,0.553201211,0.930596629,0
0.064801178,0.312251242,0.014437923,0.749109679,Train,0,0,0.024716748,0.32255664,0.984309867,0
0.023564065,0.223481038,0,0.813416963,Walking,0,0,0.126715473,0.556874307,0,0
0.524300442,0.277021924,0.003089574,0,Car,0.753188792,0.012670177,0.034739943,0.095207,0.335937466,0.598714254
0.041237113,0.199561019,0.003318587,0.716604196,Bus,0.990637782,0.006488108,0.0331713,0.75304127,0.99490088,0.151869106
0.005891016,0.236236759,0.002375303,0.780348982,Train,0.305565684,0.01133366,0.004342085,0.860165154,0.245235618,0
0.055964654,0.222302158,0.001041246,0.667137109,Still,0.722256664,0.006920382,0.001086472,0.342127701,0.933886073,0
0.434462445,0.243384049,0.00030815,0,Still,0.091650911,0.004183037,0.001009737,0.874677453,0.062210581,0
